CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50142884,LA CHOZA DEL GORDO,Queens,24725,JERICHO TPKE,11426,9172543034,Spanish,02/04/2025,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,38,,,03/08/2025,Cycle Inspection / Initial Inspection,40.725577543254,-73.719998005544,413,23,161700,4176971,4086620053,QN43,
50099353,LA AURORA,Queens,23917,BRADDOCK AVE,11426,7183474271,Spanish,02/12/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,13,A,02/12/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.726550672466,-73.728606004603,413,23,162100,4167536,4079870052,QN43,
50151145,INDIAN SPICE,Brooklyn,351,7 AVENUE,11215,7187687777,Indian,03/05/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,5,A,03/05/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.666145020169,-73.982182356111,306,39,015100,3026126,3010940009,BK37,
41685208,MR FOOD INC,Staten Island,1787,FOREST AVENUE,10303,7187272201,Indian,01/15/2025,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,03/08/2025,Administrative Miscellaneous / Initial Inspection,40.625070689143,-74.148393510938,501,49,023900,5029209,5014770026,SI12,
50129275,JALSA,Brooklyn,786,CONEY ISLAND AVENUE,11218,9294616559,Indian,01/06/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,27,Z,01/06/2025,03/08/2025,Cycle Inspection / Re-inspection,40.638304524245,-73.968526818209,312,40,049200,3126907,3053930019,BK41,
50147088,UTSHOB RESTAURANT,Manhattan,130,1 AVENUE,10009,3473691676,Indian,01/14/2025,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,32,,,03/08/2025,Pre-permit (Operational) / Compliance Inspection,40.72742800177,-73.985395022115,103,02,003200,1005819,1004350008,MN22,
50103804,Paratha Wala,Queens,10309,METROPOLITAN AVE,11375,2127314547,Indian,01/29/2025,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,44,N,,03/08/2025,Cycle Inspection / Initial Inspection,40.710260560997,-73.849576526278,406,29,073100,4077535,4032400049,QN17,
50121194,AMANECER RESTAURANT AND LOUNGE,Manhattan,3666,BROADWAY,10031,4013905278,Spanish,01/06/2025,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,12,A,01/06/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.830498875755,-73.947462452842,109,07,023700,1062176,1020830001,MN04,
50155479,LA GRAN PARADA,Manhattan,4221,BROADWAY,10033,2127400700,Spanish,02/24/2025,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,49,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.849028811692,-73.936976348703,112,10,026500,1064270,1021760054,MN36,
50055697,INDIAN EXPRESS,Manhattan,301,WEST  154 STREET,10039,2122560903,Indian,01/16/2025,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,03/08/2025,Administrative Miscellaneous / Initial Inspection,40.828572815363,-73.937953364778,110,09,023502,1060895,1020470029,MN03,
50159264,Peter's Restaurant,Brooklyn,10013,FOSTER AVENUE,11236,3474624219,Spanish,01/17/2025,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,29,Z,01/17/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.649886691815,-73.903293626631,318,42,109800,3228737,3081330001,BK82,
50153487,SUMA SUSHI,Manhattan,964,AMSTERDAM AVENUE,10025,2122808001,Chinese/Japanese,01/30/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,20,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.801328950729,-73.965065024806,107,07,019500,1056658,1018790031,MN09,
50126340,RIVERDALE INDIAN KITCHEN,Bronx,318,WEST  231 STREET,10463,6465825620,Indian,01/10/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,32,,,03/08/2025,Cycle Inspection / Initial Inspection,40.881106892253,-73.908948255927,208,11,028900,2087521,2057120125,BX29,
50131248,INDIA CAFE,Queens,9408,LEFFERTS BLVD,11419,7188255444,Indian,01/08/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27,Z,01/08/2025,03/08/2025,Cycle Inspection / Re-inspection,40.693772367285,-73.827879741493,409,28,012000,4451781,4094360008,QN54,
50155455,El Cibao Restaurant,Manhattan,1574,SAINT NICHOLAS AVENUE,10040,9293748000,Spanish,01/29/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,44,Z,01/29/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.8541438154,-73.930186409298,112,10,027700,1063820,1021580040,MN35,
50108956,EL NUEVO CAPRI RESTAURANT,Manhattan,1340,SAINT NICHOLAS AVENUE,10033,9292780373,Spanish,02/11/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,02/11/2025,03/08/2025,Cycle Inspection / Re-inspection,40.846810271352,-73.935543522055,112,10,026100,1063231,1021330060,MN36,
50164693,Empire Teishoku-Ya,Brooklyn,271,PROSPECT PARK WEST,11215,9173657658,Chinese/Japanese,02/06/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11,A,02/06/2025,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.658393757439,-73.982126767181,307,38,016900,3016608,3008710002,BK40,
50144814,TITI'S EMPANADAS,Brooklyn,160,HAVEMEYER STREET,11211,3475138908,Spanish,01/15/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,20,,,03/08/2025,Cycle Inspection / Initial Inspection,40.711353261282,-73.95770342961,301,34,052300,3063152,3024200022,BK73,
50010873,MASALA BOX,Queens,4202,BELL BLVD,11361,7182812699,Indian,01/10/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,21,,,03/08/2025,Cycle Inspection / Initial Inspection,40.762466768059,-73.770431043491,411,19,146700,4138216,4062840026,QN46,
50156692,MEMO'S RESTAURANT,Queens,9021,31ST AVE,11369,3478845775,Spanish,02/19/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,51,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.760043566227,-73.878323431748,403,25,035100,4445870,4013880036,QN28,
50099398,LECHONERA POLLO SABROSO DEL VALLE RESTAURANT,Bronx,650B,WESTCHESTER AVENUE,,3472977545,Spanish,01/27/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,18,Z,01/27/2025,03/08/2025,Cycle Inspection / Re-inspection,0,0,,,,2004429,2026230194,,
50108895,MINT HEIGHTS,Brooklyn,46,HENRY STREET,11201,3479160325,Indian,01/14/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,22,,,03/08/2025,Cycle Inspection / Initial Inspection,40.699580226987,-73.991993711657,302,33,000100,3001604,3002160031,BK09,
50159264,Peter's Restaurant,Brooklyn,10013,FOSTER AVENUE,11236,3474624219,Spanish,02/24/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,,,03/08/2025,Pre-permit (Operational) / Compliance Inspection,40.649886691815,-73.903293626631,318,42,109800,3228737,3081330001,BK82,
50045209,POP'S RESTAURANT,Queens,8522,JAMAICA AVE,11421,7188462037,Spanish,02/24/2025,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,18,,,03/08/2025,Cycle Inspection / Initial Inspection,40.692519099934,-73.858812153935,409,32,001000,4183851,4089220010,QN53,
50155455,El Cibao Restaurant,Manhattan,1574,SAINT NICHOLAS AVENUE,10040,9293748000,Spanish,01/29/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,44,Z,01/29/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.8541438154,-73.930186409298,112,10,027700,1063820,1021580040,MN35,
50129326,SABOR RESTAURANT & BAKERY,Brooklyn,141,FLUSHING AVENUE,11205,6469156122,Spanish,02/12/2025,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,18,,,03/08/2025,Cycle Inspection / Initial Inspection,40.697850374105,-73.970986976064,302,33,054300,3335143,3020230001,BK99,
50129155,LA MASA,Bronx,3399,EAST TREMONT AVENUE,10461,9177089247,Spanish,02/21/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,02/21/2025,03/08/2025,Cycle Inspection / Re-inspection,40.833327800321,-73.828373774921,210,13,018400,2072657,2053090001,BX52,
50129343,LOS MUNCHIES II,Manhattan,1405,SAINT NICHOLAS AVENUE,10033,9294083701,Spanish,02/11/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26,Z,02/11/2025,03/08/2025,Cycle Inspection / Re-inspection,40.848876218743,-73.934066770743,112,10,027100,1063911,1021620068,MN35,
50136075,FLAMING GRILL BUFFET,Brooklyn,2163,TILDEN AVENUE,11226,3473654818,Chinese/Japanese,01/24/2025,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,25,B,01/24/2025,03/08/2025,Cycle Inspection / Re-inspection,40.646570807963,-73.957009529065,314,40,079400,3000000,3051260001,BK95,
50139043,EMPANADAS RD,Bronx,250,EAST  204 STREET,10458,9175300012,Spanish,01/08/2025,Violations were cited in the following area(s).,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,25,,,03/08/2025,Cycle Inspection / Initial Inspection,40.874146065435,-73.884304322497,207,11,041300,2017282,2033090054,BX05,
50108497,DHAMAKA,Manhattan,88,ESSEX STREET,10002,9737277160,Indian,01/14/2025,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,43,,,03/08/2025,Cycle Inspection / Initial Inspection,40.718140053728,-73.988402066414,103,01,001800,1090554,1003527501,MN27,
50160959,SABOR AZTECA,Brooklyn,742,NOSTRAND AVENUE,11216,3478583871,Spanish,02/25/2025,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,02/25/2025,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.673178682349,-73.950196880183,308,36,031701,3031506,3012400034,BK61,
50153039,HAPPY TUNA,Manhattan,380,LEXINGTON AVENUE,10017,6469187406,Chinese/Japanese,02/27/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.751028716328,-73.976359528717,105,04,008000,1036152,1012960014,MN20,
50116389,GABY'S PIZZERIA & RESTAURANT,Queens,9535,SUTPHIN BLVD,11435,9293897920,Spanish,01/09/2025,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,60,,,03/08/2025,Cycle Inspection / Initial Inspection,40.698209235259,-73.806331003022,412,28,020800,4214517,4100270027,QN61,
